user_id_map,app_name_id,timestamp,state_label,comma_separated_list_of_features
8848,1874,49412.863,0,0,0
3494,2881,49422.583,0,0,0
5476,2819,49441.043,0,0,0
2803,7916,49456.08,0,0,0
8112,5991,49459.197,0,0,0
8084,4822,49463.43,0,0,0
8272,4211,49463.43,0,0,0
9821,1361,49540.283,0,0,0
5040,2714,49574.303,0,0,0
2803,4914,49605.77,0,0,0
7440,5815,49751.43,0,0,0
1760,340,49752.53,0,0,0
2718,4707,49787.35,0,0,0
9940,1564,49824.73,0,0,0
1670,7082,49865.177,0,0,0
5040,342,50021.667,0,0,0
3854,2899,50052.417,0,0,0
6444,5673,50071.94,0,0,0
6053,2606,50103.103,0,0,0
4684,7460,50153.1,0,0,0
2613,7041,50159.72,0,0,0
9027,6852,50164.307,0,0,0
9969,3644,50245.603,0,0,0
2684,6327,50251.007,0,0,0
2446,2819,50287.583,0,0,0
9821,795,50383.68,0,0,0
3849,4406,50434.97,0,0,0
1519,6196,50452.783,0,0,0
5233,576,50459.41,0,0,0
3849,4405,50463.753,0,0,0
58,3547,50480.867,0,0,0
2762,4162,50492.913,0,0,0
5633,6594,50534.247,0,0,0
2782,495,50591.753,0,0,0
7426,588,50632.353,0,0,0
5485,4482,50665.85,0,0,0
7168,7600,50713.72,0,0,0
3849,1709,50726.773,0,0,0
8591,5598,50755.637,0,0,0
8436,6300,50801.753,0,0,0
3430,3905,50871.46,0,0,0
1984,4765,50874.87,0,0,0
5411,2013,50881.953,0,0,0
9194,1921,50967.553,0,0,0
8519,3307,51057.043,0,0,0
2706,3338,51074.827,0,0,0
9320,3576,51084.977,0,0,0
983,281,51103.173,0,0,0
983,2136,51106.077,0,0,0
1277,6113,51123.983,0,0,0
9136,5901,51170.713,0,0,0
7224,2520,51178.433,0,0,0
9054,4338,51194.357,0,0,0
8473,3087,51197.547,0,0,0
1337,1051,51214.71,0,0,0
8986,559,51220.857,0,0,0
4539,1051,51230.937,0,0,0
6000,5814,51257.59,0,0,0
2684,6330,51258.31,0,0,0
4955,1567,51280.607,0,0,0
5397,3688,51291.457,0,0,0
9800,3146,51400.933,0,0,0
5126,3849,51408.367,0,0,0
6437,6654,51413.51,0,0,0
3472,7321,51441.053,0,0,0
2685,2276,51484.12,0,0,0
6301,7202,51495.95,0,0,0
983,1040,51542.05,0,0,0
2514,2013,51548.117,0,0,0
1584,5139,51598.11,0,0,0
7172,6423,51604.403,0,0,0
2542,4794,51610.627,0,0,0
2685,559,51634.15,0,0,0
5553,1679,51695.257,0,0,0
1142,2820,51703.35,0,0,0
9194,973,51704.527,0,0,0
8473,4519,51718.29,0,0,0
6437,4520,51748.957,0,0,0
983,1361,51749.25,0,0,0
2542,4794,51751.097,0,0,0
983,3087,51754.253,0,0,0
4264,5303,51790.427,0,0,0
4669,178,51809.987,0,0,0
1272,1766,51816.377,0,0,0
1814,5917,51847.087,0,0,0
8753,5407,51881.36,0,0,0
8753,3688,51889.88,0,0,0
5344,2624,51969.597,0,0,0
2250,4160,51969.843,0,0,0
1814,5726,51970.18,0,0,0
4955,1567,51995.813,0,0,0
7172,1029,52025.397,0,0,0
4325,5118,52044.147,0,0,0
9016,5874,52065.72,0,0,0
6647,1185,52067.517,0,0,0
5138,121,52075.763,0,0,0
3806,556,52092.383,0,0,0
4782,4162,52117.41,0,0,0
983,559,52158.99,0,0,0
8953,1874,52221.713,0,0,0
2685,7460,52227.067,0,0,0
6647,4733,52253.723,0,0,0
4498,973,52259.88,0,0,0
5553,4162,52318.337,0,0,0
5344,4698,52335.673,0,0,0
2569,1766,52335.783,0,0,0
4955,4029,52341.833,0,0,0
5664,4434,52372.22,0,0,0
7015,4733,52392.41,0,0,0
7934,4331,52450.73,0,0,0
9454,2018,52453.943,0,0,0
5138,89,52465.537,0,0,0
8112,2518,52470.67,0,0,0
8112,4534,52491.483,0,0,0
9423,1874,52497.363,0,0,0
4782,6378,52502.513,0,0,0
8112,4521,52502.86,0,0,0
4793,1080,52524.03,0,0,0
5231,2399,52528.627,0,0,0
290,1361,52597.457,0,0,0
8112,4516,52601.417,0,0,0
8066,4809,52635.91,0,0,0
2744,5279,52653.487,0,0,0
5778,4000,52674.87,0,0,0
5162,5814,52703.387,0,0,0
4129,6378,52721.04,0,0,0
4608,3198,52799.83,0,0,0
6870,4523,52805.0,0,0,0
2359,214,52874.647,0,0,0
5778,4990,52891.503,0,0,0
4608,7324,52899.733,0,0,0
6870,4525,52928.187,0,0,0
5229,1071,52940.687,0,0,0
5229,4522,52948.14,0,0,0
290,3325,52958.64,0,0,0
6105,4845,52963.58,0,0,0
8574,3688,52995.703,0,0,0
4782,1902,53002.46,0,0,0
6440,3174,53043.393,0,0,0
1606,4162,53047.71,0,0,0
5231,6654,53070.807,0,0,0
4293,5414,53077.113,0,0,0
8230,2148,53077.48,0,0,0
3063,3812,53153.393,0,0,0
3036,6075,53165.537,0,0,0
5344,7120,53165.95,0,0,0
8436,973,53167.177,0,0,0
4458,2315,53197.947,0,0,0
4853,2288,53230.007,0,0,0
4793,4824,53232.913,0,0,0
8943,4214,53235.967,0,0,0
3921,2674,53254.48,0,0,0
8943,4845,53339.953,0,0,0
5138,4947,53344.327,0,0,0
4675,1604,53374.793,0,0,0
177,2674,53388.06,0,0,0
8112,4834,53411.46,0,0,0
177,5973,53412.51,0,0,0
5623,350,53425.01,0,0,0
4877,3308,53489.393,0,0,0
4129,3756,53507.587,0,0,0
6437,2318,53525.653,0,0,0
2498,6544,53543.87,0,0,0
3336,5673,53600.78,0,0,0
6440,6997,53629.93,0,0,0
6870,4260,53639.383,0,0,0
3921,1930,53707.99,0,0,0
5344,2552,53713.173,0,0,0
4129,4823,53832.157,0,0,0
1728,6891,53878.737,0,0,0
1204,5407,53879.413,0,0,0
4414,5517,53975.84,0,0,0
7458,1070,54009.46,0,0,0
8753,4076,54016.39,0,0,0
6088,4803,54069.727,0,0,0
6584,4162,54076.893,0,0,0
4014,720,54091.97,0,0,0
5947,1902,54113.767,0,0,0
8393,2137,54121.533,0,0,0
7458,5517,54141.27,0,0,0
5161,6242,54149.737,0,0,0
3244,4280,54173.077,0,0,0
5947,3064,54194.303,0,0,0
5195,7274,54201.78,0,0,0
436,2606,54221.413,0,0,0
5195,7318,54310.427,0,0,0
3430,3688,54369.033,0,0,0
5280,4070,54427.143,0,0,0
5195,1212,54458.047,0,0,0
5280,2814,54493.58,0,0,0
1142,5306,54542.867,0,0,0
220,6756,54544.76,0,0,0
2369,6300,54554.21,0,0,0
1142,5529,54566.67,0,0,0
9969,2663,54577.12,0,0,0
9423,2013,54597.873,0,0,0
220,6539,54623.19,0,0,0
5195,5035,54627.37,0,0,0
6053,504,54636.987,0,0,0
5195,7774,54665.367,0,0,0
2016,4886,54672.14,0,0,0
2660,6358,54805.87,0,0,0
3050,4523,54815.75,0,0,0
2364,621,54820.327,0,0,0
9969,2677,54822.823,0,0,0
8873,7835,54829.213,0,0,0
3103,2013,54875.517,0,0,0
983,1228,54947.46,0,0,0
4461,6047,54965.45,0,0,0
2364,5672,54970.38,0,0,0
4674,6697,54972.883,0,0,0
5423,7125,55003.407,0,0,0
2058,629,55024.557,0,0,0
2058,629,55028.957,0,0,0
652,6221,55086.107,0,0,0
3682,1514,55089.903,0,0,0
983,5468,55096.803,0,0,0
1588,2500,55109.247,0,0,0
5610,576,55135.827,0,0,0
983,4029,55138.737,0,0,0
6053,5392,55142.203,0,0,0
3487,1431,55161.35,0,0,0
568,5901,55188.053,0,0,0
1549,4330,55208.86,0,0,0
3036,3696,55232.86,0,0,0
594,7318,55246.437,0,0,0
7458,4042,55249.967,0,0,0
2075,599,55285.43,0,0,0
5202,4162,55303.057,0,0,0
2627,4535,55317.733,0,0,0
3682,495,55322.537,0,0,0
151,5346,55331.557,0,0,0
2369,4831,55342.613,0,0,0
151,4162,55351.423,0,0,0
983,4024,55353.877,0,0,0
2075,6367,55354.953,0,0,0
1142,1070,55357.103,0,0,0
2001,1738,55371.347,0,0,0
8179,558,55372.703,0,0,0
8078,3087,55385.967,0,0,0
8568,3688,55395.373,0,0,0
4461,4029,55422.65,0,0,0
151,7913,55434.493,0,0,0
1751,686,55435.247,0,0,0
7458,1431,55455.333,0,0,0
9573,3297,55461.663,0,0,0
8846,6654,55491.023,0,0,0
1481,2399,55502.72,0,0,0
2301,1528,55504.917,0,0,0
4906,504,55512.887,0,0,0
3056,576,55513.23,0,0,0
2075,7090,55552.573,0,0,0
6218,2002,55564.98,0,0,0
6976,3308,55567.943,0,0,0
5681,6911,55574.783,0,0,0
2729,6556,55598.323,0,0,0
7230,5672,55668.15,0,0,0
4906,4869,55670.197,0,0,0
936,6347,55688.743,0,0,0
6860,3150,55691.493,0,0,0
1801,7202,55709.0,0,0,0
2075,1030,55716.873,0,0,0
768,6891,55747.07,0,0,0
3703,4330,55752.04,0,0,0
7498,6692,55769.613,0,0,0
6976,4055,55778.86,0,0,0
6976,6736,55788.537,0,0,0
6976,4306,55788.57,0,0,0
5229,3576,55800.623,0,0,0
9016,7337,55805.5,0,0,0
4673,4513,55850.647,0,0,0
3487,2013,55880.503,0,0,0
3891,4370,55886.7,0,0,0
3363,2037,55916.043,0,0,0
7934,5469,55926.863,0,0,0
2706,4845,55928.4,0,0,0
6860,1681,55942.683,0,0,0
177,5015,55960.717,0,0,0
5138,3881,56008.81,0,0,0
3487,3082,56010.9,0,0,0
1626,1893,56014.11,0,0,0
2207,1051,56017.317,0,0,0
4658,896,56043.703,0,0,0
8078,6367,56091.8,0,0,0
4010,5628,56117.49,0,0,0
942,2002,56193.033,0,0,0
5681,7649,56193.75,0,0,0
942,3916,56243.957,0,0,0
3157,3814,56282.43,0,0,0
7981,4519,56303.233,0,0,0
7283,5739,56324.197,0,0,0
3036,608,56365.097,0,0,0
6996,4325,56412.693,0,0,0
5229,1747,56418.213,0,0,0
3363,7090,56471.48,0,0,0
6904,886,56487.127,0,0,0
1096,4180,56517.807,0,0,0
4658,1839,56537.137,0,0,0
6996,1239,56541.98,0,0,0
8046,5460,56542.303,0,0,0
9100,2896,56583.97,0,0,0
151,3505,56596.333,0,0,0
8046,4550,56596.483,0,0,0
2132,2497,56656.02,0,0,0
5229,4505,56703.877,0,0,0
8187,7983,56798.753,0,0,0
1780,6378,56799.6,0,0,0
5229,495,56856.243,0,0,0
4906,5154,56862.163,0,0,0
8870,97,56883.693,0,0,0
7529,6594,56896.547,0,0,0
4685,2188,56925.367,0,0,0
7529,7481,56925.49,0,0,0
4906,5159,56965.027,0,0,0
4685,2187,56979.45,0,0,0
6897,4521,56987.82,0,0,0
1074,1701,57002.183,0,0,0
2412,922,57012.567,0,0,0
8046,2315,57016.53,0,0,0
6014,847,57024.313,0,0,0
2364,3308,57064.35,0,0,0
5592,4556,57074.207,0,0,0
1588,442,57077.627,0,0,0
2412,5517,57081.387,0,0,0
7529,4253,57134.393,0,0,0
4906,4019,57160.693,0,0,0
5617,1417,57203.933,0,0,0
8522,2306,57232.117,0,0,0
6088,7320,57243.367,0,0,0
2898,1586,57271.34,0,0,0
52,1893,57298.433,0,0,0
2898,1584,57323.407,0,0,0
4669,3810,57330.13,0,0,0
6014,558,57340.797,0,0,0
8986,2576,57375.317,0,0,0
4669,4750,57402.247,0,0,0
6088,6457,57480.413,0,0,0
2075,4566,57497.537,0,0,0
1421,1199,57544.653,0,0,0
3024,1428,57582.713,0,0,0
7195,3308,57648.52,0,0,0
4414,3952,57656.727,0,0,0
3460,6933,57705.78,0,0,0
7417,3308,57741.35,0,0,0
6138,62,57786.7,0,0,0
9128,3308,57813.943,0,0,0
5284,7082,57849.32,0,0,0
8230,1181,57897.333,0,0,0
9333,1585,57904.28,0,0,0
830,5934,57947.553,0,0,0
3433,4809,57978.27,0,0,0
7396,6242,57980.973,0,0,0
6487,4005,57988.92,0,0,0
7768,7345,58001.077,0,0,0
830,4039,58004.19,0,0,0
3524,795,58025.937,0,0,0
4217,5739,58045.16,0,0,0
4458,559,58086.54,0,0,0
9370,7784,58088.17,0,0,0
9333,6271,58103.31,0,0,0
8663,6134,58116.867,0,0,0
1272,942,58164.5,0,0,0
1696,7337,58176.13,0,0,0
9004,3959,58187.63,0,0,0
1322,3681,58248.75,0,0,0
6592,6221,58249.793,0,0,0
9940,2489,58258.607,0,0,0
4858,1312,58283.083,0,0,0
8179,6184,58323.87,0,0,0
8531,7478,58343.95,0,0,0
6417,5815,58356.563,0,0,0
9370,7493,58363.763,0,0,0
1873,1584,58384.333,0,0,0
8531,7479,58430.09,0,0,0
8179,2449,58442.81,0,0,0
4132,5672,58485.65,0,0,0
5413,7505,58497.383,0,0,0
6787,6027,58514.04,0,0,0
1797,1968,58517.167,0,0,0
8711,2646,58546.247,0,0,0
7468,6242,58598.69,0,0,0
5535,5672,58608.267,0,0,0
7468,3308,58608.407,0,0,0
5279,1710,58650.617,0,0,0
9389,558,58670.323,0,0,0
6014,2571,58677.84,0,0,0
9573,7318,58694.653,0,0,0
7468,7972,58694.87,0,0,0
5532,3308,58706.66,0,0,0
9573,7274,58713.967,0,0,0
5279,6202,58770.35,0,0,0
6088,7583,58807.867,0,0,0
5486,1366,58835.04,0,0,0
3601,3035,58853.87,0,0,0
4807,5273,58879.003,0,0,0
4220,882,58905.853,0,0,0
1873,4702,58915.213,0,0,0
7468,5605,58978.573,0,0,0
1369,7082,58991.257,0,0,0
2001,1997,58994.183,0,0,0
5279,7875,59009.167,0,0,0
6544,1709,59011.167,0,0,0
4669,3576,59013.357,0,0,0
6228,7583,59030.933,0,0,0
7468,7938,59038.55,0,0,0
9573,1176,59056.567,0,0,0
2718,1593,59078.753,0,0,0
2718,89,59109.99,0,0,0
7577,499,59115.087,0,0,0
4581,7986,59120.18,0,0,0
6757,3795,59150.373,0,0,0
8381,1428,59152.16,0,0,0
9866,2460,59257.887,0,0,0
1131,4214,59298.913,0,0,0
696,4230,59301.123,0,0,0
3772,4214,59318.573,0,0,0
2613,2497,59427.13,0,0,0
5709,7807,59439.48,0,0,0
2558,3164,59457.1,0,0,0
1728,7082,59457.4,0,0,0
9573,4667,59478.75,0,0,0
2001,2656,59481.647,0,0,0
4010,4499,59491.41,0,0,0
4853,4792,59493.83,0,0,0
6088,2663,59496.477,0,0,0
9573,4224,59510.303,0,0,0
5529,5318,59548.047,0,0,0
8179,7324,59605.603,0,0,0
3909,4733,59668.607,0,0,0
7172,871,59678.343,0,0,0
4853,2288,59685.417,0,0,0
8531,6755,59687.833,0,0,0
8720,2633,59697.063,0,0,0
7577,5672,59718.957,0,0,0
7172,5099,59771.793,0,0,0
8179,4198,59783.083,0,0,0
3909,1997,59803.133,0,0,0
4217,10,59820.567,0,0,0
6014,2771,59839.553,0,0,0
9573,1098,59844.663,0,0,0
9573,1099,59854.147,0,0,0
9573,1115,59860.45,0,0,0
9573,1107,59863.65,0,0,0
6092,442,59865.66,0,0,0
9573,1106,59866.76,0,0,0
9573,1117,59869.93,0,0,0
9573,1113,59872.2,0,0,0
4669,1417,59874.823,0,0,0
7777,4020,59882.71,0,0,0
3157,3595,59883.46,0,0,0
7577,1514,59906.65,0,0,0
5106,411,59919.953,0,0,0
9573,7316,59922.937,0,0,0
9573,5122,59924.89,0,0,0
9573,5129,59937.487,0,0,0
9573,1093,59957.427,0,0,0
9372,3670,59964.107,0,0,0
9136,4637,59967.897,0,0,0
3909,5641,59975.05,0,0,0
5529,4919,59975.957,0,0,0
1268,4834,60005.88,0,0,0
5580,939,60012.507,0,0,0
4669,3576,60013.79,0,0,0
3909,3132,60017.55,0,0,0
3909,5835,60026.003,0,0,0
3909,1441,60057.39,0,0,0
9372,3684,60067.3,0,0,0
696,4834,60085.397,0,0,0
6567,7581,60156.073,0,0,0
9372,5164,60179.797,0,0,0
1268,4825,60188.507,0,0,0
8179,801,60201.443,0,0,0
9054,3065,60230.44,0,0,0
3794,1193,60246.573,0,0,0
9372,3674,60317.92,0,0,0
396,6431,60341.473,0,0,0
5617,3111,60394.04,0,0,0
5216,7639,60408.98,0,0,0
2132,5936,60434.943,0,0,0
1944,6464,60440.15,0,0,0
5193,1480,60445.34,0,0,0
396,7290,60461.647,0,0,0
4633,5814,60480.11,0,0,0
3796,2757,60543.763,0,0,0
4892,7653,60609.027,0,0,0
2132,5935,60609.513,0,0,0
6238,6706,60612.16,0,0,0
5195,7274,60643.097,0,0,0
5333,4881,60691.373,0,0,0
8535,440,60696.047,0,0,0
5216,2636,60789.86,0,0,0
243,4832,60820.017,0,0,0
243,4822,60830.367,0,0,0
5623,1870,60856.053,0,0,0
5532,3308,60952.33,0,0,0
2601,429,60961.63,0,0,0
4664,2315,61094.54,0,0,0
1058,7163,61114.69,0,0,0
9808,5114,61121.98,0,0,0
5617,2045,61128.143,0,0,0
3649,1322,61196.47,0,0,0
4037,6871,61203.117,0,0,0
8765,4602,61222.103,0,0,0
8765,4602,61224.15,0,0,0
8765,576,61242.543,0,0,0
363,559,61314.04,0,0,0
2361,2045,61328.567,0,0,0
5193,4136,61371.877,0,0,0
8381,3587,61426.137,0,0,0
2776,6248,61465.013,0,0,0
1780,1051,61502.29,0,0,0
361,4823,61522.587,0,0,0
9828,559,61525.843,0,0,0
1193,7649,61534.947,0,0,0
9301,871,61568.87,0,0,0
9301,1880,61576.18,0,0,0
8153,886,61592.48,0,0,0
7353,4255,61601.79,0,0,0
741,5838,61615.317,0,0,0
2204,5917,61638.187,0,0,0
1803,918,61654.963,0,0,0
5193,2673,61692.263,0,0,0
4625,7923,61734.22,0,0,0
1728,1417,61748.507,0,0,0
6824,7959,61774.763,0,0,0
5193,4021,61775.713,0,0,0
2810,2941,61783.19,0,0,0
2613,6736,61823.81,0,0,0
5764,1417,61838.337,0,0,0
6824,7290,61866.16,0,0,0
1803,7784,61870.59,0,0,0
5193,6059,61905.767,0,0,0
2554,1758,61912.893,0,0,0
4664,1935,61924.5,0,0,0
2558,1738,61928.547,0,0,0
4817,7938,61933.643,0,0,0
5642,2002,61944.54,0,0,0
2300,3674,61983.04,0,0,0
9700,6342,62009.11,0,0,0
6860,1672,62050.503,0,0,0
1780,2729,62054.95,0,0,0
1803,6639,62061.423,0,0,0
7004,6200,62065.98,0,0,0
7948,488,62077.27,0,0,0
5193,6060,62078.397,0,0,0
7468,6389,62101.31,0,0,0
7948,5071,62113.18,0,0,0
363,1361,62154.69,0,0,0
2204,4548,62163.877,0,0,0
8149,1188,62279.993,0,0,0
2204,2449,62280.61,0,0,0
9785,2315,62327.41,0,0,0
484,7169,62338.563,0,0,0
6860,3576,62353.317,0,0,0
5580,4469,62368.483,0,0,0
6193,2315,62370.347,0,0,0
305,3101,62371.22,0,0,0
4325,4022,62421.26,0,0,0
6860,5983,62423.09,0,0,0
4664,2134,62446.53,0,0,0
5648,4337,62456.587,0,0,0
5263,4097,62488.17,0,0,0
4325,2315,62493.56,0,0,0
7948,2105,62539.703,0,0,0
4292,5552,62585.573,0,0,0
9828,558,62629.183,0,0,0
1780,6544,62661.057,0,0,0
620,5132,62701.807,0,0,0
3104,559,62740.04,0,0,0
1780,5573,62789.007,0,0,0
9041,4549,62815.873,0,0,0
5642,1924,62851.27,0,0,0
3984,883,62855.443,0,0,0
8735,4029,62891.317,0,0,0
620,914,62920.57,0,0,0
3104,6654,62954.24,0,0,0
3104,3916,63091.3,0,0,0
4512,2016,63129.913,0,0,0
5642,6660,63212.997,0,0,0
6682,1683,63217.047,0,0,0
3835,4039,63231.443,0,0,0
1191,5672,63236.473,0,0,0
8045,6129,63249.047,0,0,0
9537,2587,63272.04,0,0,0
118,4253,63369.08,0,0,0
4341,1076,63387.757,0,0,0
1780,1144,63389.613,0,0,0
9537,2584,63397.543,0,0,0
5588,1204,63406.587,0,0,0
305,3109,63424.11,0,0,0
9537,2589,63482.603,0,0,0
8299,1356,63559.227,0,0,0
4986,7316,63594.143,0,0,0
3036,5951,63611.207,0,0,0
740,3123,63636.39,0,0,0
2627,2275,63637.293,0,0,0
7777,2655,63637.427,0,0,0
2627,545,63761.433,0,0,0
5588,3471,63772.47,0,0,0
9369,7158,63788.74,0,0,0
5588,869,63794.977,0,0,0
8365,3886,63800.32,0,0,0
8735,6494,63808.307,0,0,0
3036,6693,63844.807,0,0,0
3036,6691,63909.47,0,0,0
4265,559,63921.883,0,0,0
5588,57,63960.947,0,0,0
118,1076,64016.583,0,0,0
6167,3609,64027.673,0,0,0
9219,1602,64099.153,0,0,0
6265,973,64104.623,0,0,0
275,4553,64125.957,0,0,0
9369,7158,64164.463,0,0,0
6167,3608,64189.503,0,0,0
9219,3071,64257.897,0,0,0
5195,4669,64286.273,0,0,0
5580,6242,64297.773,0,0,0
4180,1997,64300.203,0,0,0
5851,143,64326.99,0,0,0
8084,7827,64433.723,0,0,0
5195,311,64467.447,0,0,0
6265,2399,64504.397,0,0,0
638,5179,64524.683,0,0,0
2391,1814,64525.223,0,0,0
198,6242,64538.017,0,0,0
5778,4516,64541.797,0,0,0
9461,6270,64542.86,0,0,0
880,6273,64546.85,0,0,0
3104,2963,64574.52,0,0,0
3817,3308,64577.12,0,0,0
5664,1594,64578.927,0,0,0
3866,3408,64579.723,0,0,0
6601,2004,64623.117,0,0,0
3348,4831,64632.19,0,0,0
5778,1766,64645.053,0,0,0
1978,2453,64695.623,0,0,0
9016,6258,64767.43,0,0,0
5778,6077,64797.603,0,0,0
8848,7097,64821.837,0,0,0
5548,3829,64822.807,0,0,0
6193,2325,64877.233,0,0,0
6193,6367,64958.21,0,0,0
5741,7158,64960.513,0,0,0
3036,576,64979.687,0,0,0
5732,4959,65013.257,0,0,0
2729,4162,65052.333,0,0,0
1890,3115,65073.663,0,0,0
9008,1417,65075.883,0,0,0
5664,2203,65102.9,0,0,0
8382,1514,65148.583,0,0,0
3036,2818,65158.79,0,0,0
6757,6367,65188.043,0,0,0
3491,3853,65206.927,0,0,0
8023,5814,65274.717,0,0,0
5344,2623,65299.783,0,0,0
7193,6349,65366.313,0,0,0
4695,1517,65376.237,0,0,0
436,2315,65436.803,0,0,0
143,5814,65473.45,0,0,0
3487,3833,65486.963,0,0,0
5602,5221,65488.293,0,0,0
436,7345,65512.907,0,0,0
5778,4521,65523.36,0,0,0
8382,2892,65552.35,0,0,0
436,6497,65553.503,0,0,0
7420,2090,65577.903,0,0,0
5778,4522,65582.21,0,0,0
7777,2529,65597.307,0,0,0
436,1284,65629.83,0,0,0
6121,1312,65658.237,0,0,0
4926,1322,65705.05,0,0,0
4010,641,65765.983,0,0,0
9016,3084,65768.217,0,0,0
1074,2643,65855.917,0,0,0
3835,7102,65857.563,0,0,0
8382,2534,65886.027,0,0,0
314,3308,65953.887,0,0,0
2627,2819,65959.787,0,0,0
5732,5814,66011.54,0,0,0
4605,3308,66020.827,0,0,0
6121,1310,66025.607,0,0,0
9800,3146,66059.967,0,0,0
4539,1077,66063.717,0,0,0
3657,6300,66079.9,0,0,0
8084,4668,66121.653,0,0,0
4605,4214,66136.73,0,0,0
4695,5099,66157.23,0,0,0
4605,2881,66175.503,0,0,0
4695,1584,66185.297,0,0,0
8382,2533,66211.223,0,0,0
4605,7158,66247.77,0,0,0
5030,660,66252.84,0,0,0
3036,1417,66289.073,0,0,0
314,3688,66321.933,0,0,0
8965,6312,66326.733,0,0,0
6232,4005,66361.653,0,0,0
4605,2127,66377.277,0,0,0
2602,5556,66387.53,0,0,0
3835,4667,66408.157,0,0,0
4695,1584,66455.973,0,0,0
3806,3673,66470.533,0,0,0
6245,1417,66497.287,0,0,0
5394,4733,66567.537,0,0,0
4997,3308,66600.2,0,0,0
5394,1893,66609.793,0,0,0
9549,1115,66660.07,0,0,0
2684,6330,66834.02,0,0,0
5664,2203,66842.4,0,0,0
6114,1741,66924.433,0,0,0
3835,7318,66926.86,0,0,0
5030,837,67001.1,0,0,0
6822,3870,67005.05,0,0,0
2337,6736,67087.337,0,0,0
2684,856,67089.667,0,0,0
240,5773,67091.813,0,0,0
2602,2456,67097.697,0,0,0
9320,922,67123.357,0,0,0
6762,2804,67267.337,0,0,0
8066,1504,67274.343,0,0,0
5664,2669,67328.147,0,0,0
1802,4402,67333.693,0,0,0
3441,1252,67340.617,0,0,0
6114,4534,67416.093,0,0,0
4010,1099,67417.263,0,0,0
275,3087,67421.623,0,0,0
1802,6499,67441.293,0,0,0
5778,4526,67451.69,0,0,0
1074,3686,67459.017,0,0,0
5778,4515,67462.207,0,0,0
697,559,67474.397,0,0,0
5778,4524,67549.213,0,0,0
2860,558,67624.69,0,0,0
1780,4979,67637.457,0,0,0
363,4453,67744.123,0,0,0
4801,2399,67745.923,0,0,0
761,5672,67754.09,0,0,0
9008,6187,67795.887,0,0,0
6232,600,67931.427,0,0,0
3487,2090,67948.307,0,0,0
5172,1147,67964.977,0,0,0
1074,4824,67991.237,0,0,0
7156,4024,68032.083,0,0,0
8265,2168,68099.433,0,0,0
3576,3939,68110.04,0,0,0
8792,4046,68205.03,0,0,0
4258,4021,68254.93,0,0,0
3494,4750,68260.957,0,0,0
238,6763,68266.587,0,0,0
5449,3576,68395.28,0,0,0
3165,5814,68402.35,0,0,0
8265,7590,68418.983,0,0,0
151,1040,68443.36,0,0,0
5664,3836,68455.367,0,0,0
1780,7512,68478.417,0,0,0
151,5468,68492.143,0,0,0
9008,6426,68502.26,0,0,0
5543,5739,68555.843,0,0,0
7237,2399,68560.78,0,0,0
6114,6049,68595.86,0,0,0
9054,3063,68682.513,0,0,0
5664,2671,68695.223,0,0,0
3165,1436,68703.703,0,0,0
8066,3134,68705.607,0,0,0
8089,4917,68729.01,0,0,0
8295,4533,68738.41,0,0,0
5664,6242,68859.84,0,0,0
9965,5377,68878.843,0,0,0
3873,6170,68930.07,0,0,0
5172,3677,68948.693,0,0,0
9492,5165,68999.67,0,0,0
4847,5128,69019.297,0,0,0
9863,2217,69027.127,0,0,0
8089,4050,69039.39,0,0,0
9451,922,69054.863,0,0,0
4217,873,69100.087,0,0,0
7237,3868,69101.133,0,0,0
7885,5672,69169.787,0,0,0
5172,2556,69188.64,0,0,0
7917,2671,69192.897,0,0,0
6114,4834,69202.463,0,0,0
5172,559,69225.427,0,0,0
8089,2660,69250.697,0,0,0
1978,1029,69366.057,0,0,0
3103,2013,69384.903,0,0,0
8581,3688,69423.873,0,0,0
8897,869,69438.243,0,0,0
4010,672,69476.857,0,0,0
6114,1696,69575.317,0,0,0
8735,559,69597.543,0,0,0
2613,6736,69629.12,0,0,0
1602,4008,69634.243,0,0,0
275,7583,69713.843,0,0,0
5664,513,69741.32,0,0,0
275,2728,69747.453,0,0,0
9464,1514,69783.4,0,0,0
1728,1417,69821.033,0,0,0
1978,4228,70038.52,0,0,0
5344,4273,70053.157,0,0,0
7596,2932,70160.463,0,0,0
5664,1283,70210.95,0,0,0
240,5469,70235.54,0,0,0
803,6744,70281.693,0,0,0
803,1200,70550.66,0,0,0
803,7074,70574.377,0,0,0
3753,4885,70648.903,0,0,0
9592,559,70649.983,0,0,0
2292,4524,70710.087,0,0,0
275,6367,70772.317,0,0,0
4002,6786,70796.387,0,0,0
2292,3746,70902.537,0,0,0
275,4228,70911.56,0,0,0
4002,6797,70916.057,0,0,0
3494,6499,70920.937,0,0,0
3494,2896,71109.37,0,0,0
5664,4491,71207.923,0,0,0
7143,2315,71264.907,0,0,0
3406,4993,71268.733,0,0,0
275,7261,71285.45,0,0,0
3929,1893,71325.003,0,0,0
2814,2148,71355.87,0,0,0
8089,5815,71356.493,0,0,0
9753,2905,71444.057,0,0,0
2576,559,71458.567,0,0,0
7004,4111,71610.77,0,0,0
8179,3905,71644.44,0,0,0
3817,3308,71741.917,0,0,0
7596,5347,71770.87,0,0,0
7596,5345,71796.557,0,0,0
2469,7979,71855.487,0,0,0
7051,7936,71946.243,0,0,0
3184,4039,71967.12,0,0,0
